City,Locality,Property Type,Price,Furnishing Status,Number of Rooms,Number of Bathroom,Balcony,Clubhouse,Swimming Pool,Kids Play Areas,Parking,Area (Sq.Ft.),State,Area Type
Ahmedabad,Piplaj,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,0,0,9000,Gujarat,Plot Area
Ahmedabad,Ambli,Residential,7200000.00,Unfurnished,3,3,Connected,1,0,1,2,1800,Gujarat,Saleable Area
Ahmedabad,Science City,Residential,27500000.00,Unfurnished,4,4,Connected,0,0,1,2,4500,Gujarat,Saleable Area
Ahmedabad,Ambli Road,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,0,0,43200,Gujarat,Plot Area
Ahmedabad,Chanakyapuri,Residential,23500000.00,Furnished,4,4,Connected,0,0,0,4,3065,Gujarat,Built-up Area
Ahmedabad,Hebatpur,Residential,440000000.00,Unfurnished,3,3,Connected,0,0,0,0,36000,Gujarat,Plot Area
Ahmedabad,Ambawadi,Residential,12000000.00,Unfurnished,4,3,Connected,0,0,0,2,2205,Gujarat,Built-up Area
Ahmedabad,Ahmedabad Cantonment,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,0,0,1400,Gujarat,Plot Area
Ahmedabad,Vastrapur,Residential,220000000.00,Unfurnished,3,3,Connected,0,0,0,0,8100,Gujarat,Plot Area
Ahmedabad,Chandkheda,Residential,3750000.00,Semi-Furnished,2,2,Room-attached,0,0,0,2,945,Gujarat,Built-up Area
Ahmedabad,Ambawadi,Residential,6500000.00,Furnished,2,2,Connected,0,0,0,1,810,Gujarat,Built-up Area
Ahmedabad,Manipur,Residential,159640643.00,Unfurnished,3,3,Connected,0,0,0,0,1200,Gujarat,Plot Area
Ahmedabad,S G Highway,Residential,1650000000.00,Unfurnished,3,3,Connected,0,0,0,0,49500,Gujarat,Plot Area
Ahmedabad,Prahlad Nagar,Residential,55000000.00,Furnished,5,4,Connected,0,0,0,5,3060,Gujarat,Plot Area
Ahmedabad,Bopal,Residential,5500000.00,Furnished,3,2,Connected,0,0,0,1,1285,Gujarat,Saleable Area
Ahmedabad,Bodakdev,Residential,120000000.00,Furnished,6,4,Connected,0,0,0,3,10800,Gujarat,Carpet Area
Ahmedabad,Kolat,Residential,159640643.00,Unfurnished,3,3,Connected,0,0,0,0,20358,Gujarat,Plot Area
Ahmedabad,Bopal,Residential,18200000.00,Unfurnished,3,3,Connected,1,1,1,0,4689,Gujarat,Plot Area
Ahmedabad,Gota,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,0,0,56169,Gujarat,Plot Area
Ahmedabad,Bodakdev,Residential,26100000.00,Unfurnished,3,4,Individual,0,1,1,4,3492,Gujarat,Saleable Area
Ahmedabad,Satellite,Residential,159640643.00,Unfurnished,3,3,Connected,0,0,0,0,4500,Gujarat,Plot Area
Ahmedabad,Sanand,Residential,159640643.00,Unfurnished,3,3,Connected,0,0,0,0,8298,Gujarat,Plot Area
Ahmedabad,Racharda,Residential,74200000.00,Unfurnished,3,3,Connected,0,0,0,0,24300,Gujarat,Plot Area
Ahmedabad,Ranip,Residential,25000000.00,Furnished,4,3,Connected,0,0,0,3,2340,Gujarat,Plot Area
Ahmedabad,Dholera,Residential,527000.00,Unfurnished,3,3,Connected,1,1,1,0,860,Gujarat,Plot Area
Ahmedabad,Dholera,Residential,1600000.00,Unfurnished,3,3,Connected,0,0,1,0,2250,Gujarat,Plot Area
Ahmedabad,Vasna,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,0,0,23256,Gujarat,Plot Area
Ahmedabad,Shilaj,Residential,9900000.00,Furnished,3,3,Individual,0,0,0,1,1500,Gujarat,Saleable Area
Ahmedabad,Ellis Bridge,Residential,14600000.00,Unfurnished,3,3,Connected,0,0,0,4,2250,Gujarat,Built-up Area
Ahmedabad,Dhandhuka,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,0,0,10450,Gujarat,Plot Area
Ahmedabad,Dholera,Residential,650000.00,Unfurnished,3,3,Connected,0,0,0,0,900,Gujarat,Plot Area
Ahmedabad,Anand Nagar,Residential,8500000.00,Unfurnished,3,2,Room-attached,0,0,0,0,1350,Gujarat,Saleable Area
Ahmedabad,Naranpura,Residential,14000000.00,Furnished,4,4,Connected,0,0,0,2,1800,Gujarat,Built-up Area
Ahmedabad,Wapa,Residential,7600000.00,Unfurnished,4,4,Room-attached,1,1,1,3,1900,Gujarat,Saleable Area
Ahmedabad,Nikol,Residential,4671000.00,Unfurnished,2,2,Connected,0,0,0,2,1206,Gujarat,Built-up Area
Ahmedabad,Satellite,Residential,11000000.00,Furnished,3,3,"Connected,Room-attached",0,0,0,2,1600,Gujarat,Built-up Area
Ahmedabad,Sanand,Residential,2200000.00,Unfurnished,3,3,Connected,0,0,0,0,4950,Gujarat,Plot Area
Ahmedabad,Sindhubhavan,Residential,9700000.00,Unfurnished,3,3,Connected,0,0,0,3,1760,Gujarat,Built-up Area
Ahmedabad,Dholera,Residential,3100000.00,Unfurnished,3,3,Connected,0,0,0,0,500,Gujarat,Plot Area
Ahmedabad,Shantigram,Residential,110000000.00,Unfurnished,4,4,Connected,0,0,0,4,7074,Gujarat,Plot Area
Ahmedabad,Gota,Residential,35000000.00,Unfurnished,3,2,Individual,0,0,1,0,2466,Gujarat,Built-up Area
Ahmedabad,Nikol,Residential,8000000.00,Furnished,3,3,"Individual,Room-attached",0,0,0,1,1935,Gujarat,Built-up Area
Ahmedabad,Sarkhej,Residential,700000.00,Semi-Furnished,3,2,Connected,0,0,0,1,1160,Gujarat,Carpet Area
Ahmedabad,Palodia,Residential,52500000.00,Unfurnished,4,4,Connected,1,0,1,3,490,Gujarat,Built-up Area
Ahmedabad,Vithalapur,Residential,159640643.00,Furnished,1,1,"Connected,Individual,Room-attached",0,0,0,4,650,Gujarat,Built-up Area
Ahmedabad,Khoraj,Residential,50000000.00,Semi-Furnished,4,4,Connected,0,0,0,3,6165,Gujarat,Built-up Area
Ahmedabad,New Ranip,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,0,1,295,Gujarat,Built-up Area
Ahmedabad,Moraiya,Residential,6300000.00,Unfurnished,3,3,Connected,0,1,1,0,8370,Gujarat,Plot Area
Ahmedabad,C G Road,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,0,2,2650,Gujarat,Built-up Area
Ahmedabad,Naroda,Residential,4950000.00,Unfurnished,2,2,Connected,0,0,1,2,1287,Gujarat,Built-up Area
Ahmedabad,Kheda,Residential,20000000.00,Unfurnished,3,3,Connected,0,0,0,0,23256,Gujarat,Plot Area
Ahmedabad,Bopal,Residential,21500000.00,Unfurnished,3,3,Connected,0,0,0,0,2934,Gujarat,Plot Area
Ahmedabad,Vastral,Residential,3450000.00,Unfurnished,2,2,"Connected,Individual",0,0,0,2,1100,Gujarat,Built-up Area
Ahmedabad,Vejalpur,Residential,5000000.00,Semi-Furnished,2,2,Connected,0,0,0,3,604,Gujarat,Saleable Area
Ahmedabad,Mani Nagar,Residential,3000000.00,Furnished,1,1,Individual,0,0,0,3,700,Gujarat,Built-up Area
Ahmedabad,Science City,Residential,159640643.00,Furnished,4,5,"Connected,Individual",0,0,0,3,4275,Gujarat,Built-up Area
Ahmedabad,Navrangpura,Residential,29500000.00,Unfurnished,4,4,Connected,0,0,0,3,2820,Gujarat,Built-up Area
Ahmedabad,Vastral,Residential,3500000.00,Furnished,2,2,Connected,0,0,0,2,990,Gujarat,Carpet Area
Ahmedabad,Ghuma,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,0,0,900,Gujarat,Built-up Area
Ahmedabad,Ellis Bridge,Commercial,0.00,Furnished,0,0,Connected,0,0,0,2,245,Gujarat,Built-up Area
Ahmedabad,Gota,Residential,3500000.00,Furnished,1,1,Connected,0,0,0,2,3500,Gujarat,Saleable Area
Ahmedabad,Chandkheda,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,0,0,250,Gujarat,Built-up Area
Ahmedabad,Khodiyar,Residential,2000000.00,Semi-Furnished,1,2,Room-attached,0,0,0,1,500,Gujarat,Built-up Area
Ahmedabad,Megani Nagar,Residential,49000000.00,Unfurnished,4,3,Room-attached,0,0,0,0,2997,Gujarat,Built-up Area
Ahmedabad,Gota,Residential,6700000.00,Furnished,3,3,Connected,0,0,0,2,1440,Gujarat,Saleable Area
Ahmedabad,Vastrapur,Residential,22500000.00,Furnished,4,4,Connected,0,0,0,2,2700,Gujarat,Built-up Area
Ahmedabad,South Bopal,Residential,7500000.00,Unfurnished,3,2,"Connected,Room-attached",1,0,1,2,1725,Gujarat,Built-up Area
Ahmedabad,Naranpura,Residential,8700000.00,Furnished,3,3,Individual,0,0,0,0,1485,Gujarat,Built-up Area
Ahmedabad,Chandkheda,Residential,4000000.00,Unfurnished,2,2,Connected,0,0,0,2,1080,Gujarat,Built-up Area
Ahmedabad,Near Vaishno Devi Circle On Sg Highway,Residential,35000000.00,Furnished,3,3,Connected,0,0,0,2,3650,Gujarat,Built-up Area
Ahmedabad,Santej,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,0,5,2295,Gujarat,Built-up Area
Ahmedabad,Bodakdev,Residential,55000000.00,Unfurnished,4,4,Connected,0,0,0,3,5472,Gujarat,Built-up Area
Ahmedabad,Dholera,Residential,159640643.00,Unfurnished,3,3,Connected,0,1,1,0,1303,Gujarat,Plot Area
Ahmedabad,Shantigram,Residential,50000000.00,Furnished,3,3,Connected,0,0,0,2,6440,Gujarat,Saleable Area
Ahmedabad,Dholera,Residential,159640643.00,Unfurnished,3,3,Connected,0,1,1,0,1304,Gujarat,Plot Area
Ahmedabad,Near Vaishno Devi Circle On Sg Highway,Residential,13000000.00,Furnished,3,3,Connected,0,0,0,2,1850,Gujarat,Built-up Area
Ahmedabad,Sola,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,0,0,8496,Gujarat,Plot Area
Ahmedabad,Dholera,Residential,2500000.00,Unfurnished,3,3,Connected,0,1,1,0,5005,Gujarat,Plot Area
Ahmedabad,Gota,Residential,23000000.00,Unfurnished,4,4,Individual,1,1,1,3,3800,Gujarat,Built-up Area
Ahmedabad,Vejalpur Gam,Residential,31100000.00,Furnished,3,3,Connected,0,0,0,4,3000,Gujarat,Carpet Area
Ahmedabad,Dholera,Residential,2500000.00,Unfurnished,3,3,Connected,0,1,1,0,5008,Gujarat,Plot Area
Ahmedabad,Dholera,Residential,650000.00,Unfurnished,3,3,Connected,1,0,1,0,1026,Gujarat,Plot Area
Ahmedabad,Khodiyar,Residential,7500000.00,Unfurnished,3,3,Connected,1,1,1,2,814,Gujarat,Carpet Area
Ahmedabad,Dholera,Residential,3500000.00,Unfurnished,3,3,Connected,0,1,1,0,1203,Gujarat,Plot Area
Ahmedabad,Dholera,Residential,3500000.00,Unfurnished,3,3,Connected,0,1,1,0,1246,Gujarat,Plot Area
Ahmedabad,Prahlad Nagar,Residential,45000000.00,Furnished,4,4,Connected,0,0,0,3,4418,Gujarat,Built-up Area
Ahmedabad,Ramdevnagar,Residential,35000000.00,Unfurnished,4,4,Connected,0,0,0,3,4020,Gujarat,Built-up Area
Ahmedabad,Bodakdev,Residential,73000000.00,Unfurnished,5,5,Connected,0,0,0,3,7452,Gujarat,Built-up Area
Ahmedabad,Zundal,Residential,7100000.00,Unfurnished,3,3,Individual,1,0,1,2,870,Gujarat,Carpet Area
Ahmedabad,Naranpura,Commercial,0.00,Furnished,0,0,"Connected,Individual",0,0,0,6,4500,Gujarat,Built-up Area
Ahmedabad,South Bopal,Residential,22500000.00,Semi-Furnished,4,5,Connected,0,0,0,2,3800,Gujarat,Saleable Area
Ahmedabad,Shilaj,Residential,100000000.00,Unfurnished,3,3,Connected,0,0,0,0,63459,Gujarat,Plot Area
Ahmedabad,Tragad,Residential,8500000.00,Unfurnished,3,3,Connected,0,0,1,2,1800,Gujarat,Built-up Area
Ahmedabad,Thaltej,Residential,39900000.00,Unfurnished,4,4,Connected,0,0,0,2,4500,Gujarat,Built-up Area
Ahmedabad,Jodhpur,Residential,10300000.00,Semi-Furnished,3,3,"Connected,Room-attached",0,0,0,2,1782,Gujarat,Built-up Area
Ahmedabad,Dholera,Residential,650000.00,Unfurnished,3,3,Connected,1,0,1,0,1001,Gujarat,Plot Area
Ahmedabad,Hathijan,Residential,159640643.00,Semi-Furnished,4,4,Connected,0,0,0,1,3150,Gujarat,Built-up Area
Ahmedabad,Jodhpur,Residential,7308000.00,Semi-Furnished,3,3,"Connected,Room-attached",0,0,0,1,1260,Gujarat,Built-up Area
Ahmedabad,Makarba,Commercial,0.00,Furnished,0,0,Connected,0,0,0,2,692,Gujarat,Built-up Area
Ahmedabad,Bodakdev,Commercial,0.00,Furnished,0,0,No Balcony,0,0,0,6,15500,Gujarat,Built-up Area
Ahmedabad,Ramdevnagar,Residential,5500000.00,Unfurnished,2,2,Connected,1,0,1,2,990,Gujarat,Built-up Area
Ahmedabad,Bodakdev,Commercial,0.00,Furnished,0,0,No Balcony,0,0,0,1,2760,Gujarat,Built-up Area
Ahmedabad,Shela,Residential,3999000.00,Semi-Furnished,2,2,"Connected,Room-attached",0,0,0,1,1215,Gujarat,Built-up Area
Ahmedabad,Near Nirma University On Sg Highway,Residential,5700000.00,Semi-Furnished,3,2,Connected,0,0,0,2,910,Gujarat,Saleable Area
Ahmedabad,Ognaj,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,0,0,14400,Gujarat,Plot Area
Ahmedabad,S P Ring Road,Residential,171500000.00,Unfurnished,3,3,Connected,0,0,0,0,11439,Gujarat,Plot Area
Ahmedabad,Racharda,Residential,325000000.00,Unfurnished,3,3,Connected,0,0,0,0,45000,Gujarat,Plot Area
Ahmedabad,Dholera,Residential,159640643.00,Unfurnished,3,3,Connected,0,0,0,0,1300,Gujarat,Plot Area
Ahmedabad,Tragad,Residential,4200000.00,Unfurnished,2,2,Room-attached,0,0,1,2,1089,Gujarat,Built-up Area
Ahmedabad,South Bopal,Residential,23500000.00,Semi-Furnished,4,5,Connected,0,0,0,2,3800,Gujarat,Saleable Area
Ahmedabad,Bhadaj,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,0,0,31500,Gujarat,Plot Area
Ahmedabad,Bodakdev,Commercial,0.00,Furnished,0,0,Connected,0,0,0,4,2814,Gujarat,Built-up Area
Ahmedabad,Gota,Residential,26000000.00,Unfurnished,4,4,Connected,0,0,0,2,3591,Gujarat,Saleable Area
Ahmedabad,Ambli,Residential,27000000.00,Furnished,4,4,Connected,0,0,0,2,2425,Gujarat,Built-up Area
Ahmedabad,Tragad,Residential,12500000.00,Furnished,3,3,Connected,0,0,0,2,1900,Gujarat,Built-up Area
Ahmedabad,Jagatpur,Commercial,0.00,Unfurnished,0,0,Connected,0,0,0,8,5000,Gujarat,Built-up Area
Ahmedabad,South Bopal,Residential,490000000.00,Unfurnished,3,3,Connected,0,0,1,0,61200,Gujarat,Plot Area
Ahmedabad,Gota,Residential,9300000.00,Unfurnished,3,3,Connected,0,0,0,2,1800,Gujarat,Built-up Area
Ahmedabad,Shilaj,Residential,9200000.00,Unfurnished,3,3,Connected,0,0,0,3,1760,Gujarat,Built-up Area
Ahmedabad,Prahlad Nagar,Residential,18000000.00,Furnished,3,4,Connected,0,0,0,2,3356,Gujarat,Built-up Area
Ahmedabad,Nadoliya,Residential,13000000.00,Furnished,3,3,Connected,0,0,0,2,1832,Gujarat,Built-up Area
Ahmedabad,S G Highway,Residential,24000000.00,Furnished,4,3,"Connected,Room-attached",0,0,0,2,2360,Gujarat,Built-up Area
Ahmedabad,Ambli,Residential,31100000.00,Furnished,4,4,Connected,0,0,0,3,3000,Gujarat,Built-up Area
Ahmedabad,Makarba,Residential,283500000.00,Unfurnished,3,3,Connected,0,0,0,0,18900,Gujarat,Plot Area
Ahmedabad,Bodakdev,Residential,37000000.00,Unfurnished,4,4,Connected,0,0,0,3,4200,Gujarat,Built-up Area
Ahmedabad,Prahlad Nagar,Commercial,0.00,Furnished,0,0,Connected,0,0,0,2,934,Gujarat,Built-up Area
Ahmedabad,Sanand,Residential,8000000.00,Unfurnished,3,2,Connected,0,0,0,1,883,Gujarat,Built-up Area
Ahmedabad,Shyamal,Commercial,0.00,Furnished,0,0,Connected,0,0,0,4,1871,Gujarat,Built-up Area
Ahmedabad,Near Nirma University On Sg Highway,Residential,6500000.00,Furnished,3,3,Connected,0,0,0,2,1300,Gujarat,Built-up Area
Ahmedabad,Science City,Residential,15300000.00,Unfurnished,3,3,"Connected,Individual",0,0,0,4,2511,Gujarat,Built-up Area
Ahmedabad,Shela,Residential,50000000.00,Unfurnished,5,5,Connected,0,0,0,0,8400,Gujarat,Built-up Area
Ahmedabad,Zundal,Residential,8700000.00,Unfurnished,3,3,Connected,0,0,0,2,1500,Gujarat,Built-up Area
Ahmedabad,Makarba,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,0,0,108000,Gujarat,Plot Area
Ahmedabad,Gota,Residential,5400000.00,Furnished,2,2,Connected,0,0,0,1,1179,Gujarat,Built-up Area
Ahmedabad,Shilaj,Residential,31500000.00,Furnished,5,4,Connected,0,0,0,2,4050,Gujarat,Built-up Area
Ahmedabad,Shela,Residential,450000000.00,Unfurnished,3,3,Connected,0,0,0,0,40122,Gujarat,Plot Area
Ahmedabad,Bhavanpur,Commercial,0.00,Unfurnished,0,0,No Balcony,1,0,0,12,19777,Gujarat,Built-up Area
Ahmedabad,Near Nirma University On Sg Highway,Residential,6500000.00,Unfurnished,2,2,Connected,1,0,1,2,1305,Gujarat,Built-up Area
Ahmedabad,Ellisbridge,Residential,24000000.00,Furnished,3,4,Connected,0,0,0,0,2400,Gujarat,Saleable Area
Ahmedabad,Navrangpura,Residential,27000000.00,Unfurnished,4,4,Connected,0,0,0,2,3600,Gujarat,Built-up Area
Ahmedabad,Mumatpura,Residential,126000000.00,Unfurnished,3,3,Connected,0,0,0,0,7560,Gujarat,Plot Area
Ahmedabad,Dholera,Residential,159640643.00,Unfurnished,3,3,Connected,0,0,0,0,2250,Gujarat,Plot Area
Ahmedabad,Racharda,Residential,250000000.00,Unfurnished,3,3,Connected,0,0,0,0,45000,Gujarat,Plot Area
Ahmedabad,Naroda,Residential,18200000.00,Furnished,5,3,"Connected,Room-attached",0,0,0,2,3034,Gujarat,Built-up Area
Ahmedabad,Mulsana,Residential,210000000.00,Unfurnished,3,3,Connected,0,0,0,0,151200,Gujarat,Plot Area
Ahmedabad,Ambli Road,Commercial,0.00,Unfurnished,0,0,Connected,0,0,0,4,1228,Gujarat,Built-up Area
Ahmedabad,Navapura,Commercial,0.00,Furnished,0,0,Connected,0,0,0,2,920,Gujarat,Built-up Area
Ahmedabad,Odhav,Residential,7670000.00,Semi-Furnished,4,2,"Connected,Room-attached",0,0,0,2,2475,Gujarat,Built-up Area
Ahmedabad,Gota,Residential,11000000.00,Furnished,3,3,Individual,0,0,0,2,1935,Gujarat,Saleable Area
Ahmedabad,Science City,Residential,315000000.00,Unfurnished,3,3,Connected,0,0,0,0,13500,Gujarat,Plot Area
Ahmedabad,Chandkheda,Residential,9500000.00,Furnished,3,3,Room-attached,0,0,0,3,2232,Gujarat,Built-up Area
Ahmedabad,Bopal,Residential,107600000.00,Unfurnished,3,3,Connected,1,0,0,0,10764,Gujarat,Plot Area
Ahmedabad,Jagatpur,Commercial,0.00,Unfurnished,0,0,Connected,1,0,1,4,1778,Gujarat,Built-up Area
Ahmedabad,Prahlad Nagar,Residential,85000000.00,Furnished,5,4,Connected,0,0,0,3,4275,Gujarat,Plot Area
Ahmedabad,Dahegam,Residential,800000000.00,Unfurnished,3,3,Connected,0,0,0,0,891000,Gujarat,Plot Area
Ahmedabad,C G Road,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,0,0,10179,Gujarat,Plot Area
Ahmedabad,Dholka,Residential,812500000.00,Unfurnished,3,3,Connected,0,0,0,0,315000,Gujarat,Plot Area
Ahmedabad,Prahlad Nagar,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,0,1,700,Gujarat,Built-up Area
Ahmedabad,Sindhubhavan,Residential,330000000.00,Unfurnished,3,3,Connected,0,0,0,0,18000,Gujarat,Plot Area
Ahmedabad,Dholera,Residential,2500000.00,Unfurnished,3,3,Connected,0,1,1,0,5017,Gujarat,Plot Area
Ahmedabad,Thaltej,Commercial,0.00,Furnished,0,0,"Connected,Individual",0,0,0,6,4000,Gujarat,Built-up Area
Ahmedabad,Gota,Residential,9000000.00,Unfurnished,3,3,Connected,0,0,0,2,1900,Gujarat,Built-up Area
Ahmedabad,Dholera,Residential,1241000.00,Unfurnished,3,3,Connected,1,0,0,0,1485,Gujarat,Plot Area
Ahmedabad,Shela,Residential,6300000.00,Furnished,2,2,Connected,0,0,0,1,1295,Gujarat,Built-up Area
Ahmedabad,Shela,Residential,112200000.00,Unfurnished,3,3,Connected,0,0,0,0,19800,Gujarat,Plot Area
Ahmedabad,Science City,Residential,20500000.00,Unfurnished,3,3,"Connected,Individual",0,0,0,4,2502,Gujarat,Built-up Area
Ahmedabad,Shilaj,Residential,66700000.00,Unfurnished,3,3,Connected,0,0,0,0,8010,Gujarat,Plot Area
Ahmedabad,Gota,Residential,14500000.00,Semi-Furnished,3,3,Connected,0,0,0,1,2164,Gujarat,Saleable Area
Ahmedabad,Shilaj,Residential,8500000.00,Unfurnished,3,3,Individual,1,0,1,1,1760,Gujarat,Saleable Area
Ahmedabad,Mithakali,Residential,32500000.00,Unfurnished,4,4,Connected,0,0,0,2,3765,Gujarat,Built-up Area
Ahmedabad,Enasan,Residential,1006200000.00,Unfurnished,3,3,Connected,0,0,0,0,129366,Gujarat,Plot Area
Ahmedabad,Navrangpura,Commercial,0.00,Furnished,0,0,Connected,0,0,0,2,898,Gujarat,Built-up Area
Ahmedabad,Racharda,Residential,46500000.00,Unfurnished,3,3,Connected,0,0,0,0,13950,Gujarat,Plot Area
Ahmedabad,SarkheJ- Okaf,Residential,645500000.00,Unfurnished,3,3,Connected,0,0,0,0,63378,Gujarat,Plot Area
Ahmedabad,Mumatpura,Residential,990000000.00,Unfurnished,3,3,Connected,0,0,0,0,54000,Gujarat,Plot Area
Ahmedabad,Ashram Road,Commercial,0.00,Unfurnished,0,0,Connected,1,0,1,8,2320,Gujarat,Built-up Area
Ahmedabad,Zundal,Residential,6500000.00,Semi-Furnished,3,3,Connected,0,0,0,1,1530,Gujarat,Built-up Area
Ahmedabad,Bodakdev,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,0,3,655,Gujarat,Built-up Area
Ahmedabad,Thaltej,Residential,96600000.00,Unfurnished,3,3,Connected,0,0,0,0,5850,Gujarat,Plot Area
Ahmedabad,Thaltej,Residential,100000000.00,Unfurnished,3,3,Connected,0,0,0,0,7200,Gujarat,Plot Area
Ahmedabad,Hebatpur,Residential,312500000.00,Unfurnished,3,3,Connected,0,0,0,0,22356,Gujarat,Plot Area
Ahmedabad,Thaltej,Commercial,0.00,Furnished,0,0,Connected,0,0,0,6,3074,Gujarat,Built-up Area
Ahmedabad,Sindhubhavan,Residential,159640643.00,Unfurnished,3,3,Connected,0,0,0,0,1500,Gujarat,Plot Area
Ahmedabad,Makarba,Residential,212500000.00,Unfurnished,3,3,Connected,0,0,0,0,15300,Gujarat,Plot Area
Ahmedabad,Gota,Commercial,0.00,Unfurnished,0,0,Connected,0,0,0,3,1684,Gujarat,Built-up Area
Ahmedabad,Shela,Residential,5200000.00,Furnished,2,2,Room-attached,0,0,0,2,1069,Gujarat,Saleable Area
Ahmedabad,Jodhpur Village,Residential,22000000.00,Furnished,3,3,Connected,0,0,0,1,2781,Gujarat,Built-up Area
Ahmedabad,Ambli Road,Residential,57500000.00,Furnished,4,4,Connected,0,0,0,2,5000,Gujarat,Built-up Area
Ahmedabad,Jagatpur,Commercial,0.00,Unfurnished,0,0,Connected,1,0,0,4,1892,Gujarat,Built-up Area
Ahmedabad,Sg Highway,Commercial,0.00,Furnished,0,0,Connected,0,0,0,2,926,Gujarat,Built-up Area
Ahmedabad,Sola Road,Commercial,0.00,Unfurnished,0,0,No Balcony,1,0,0,0,72000,Gujarat,Plot Area
Ahmedabad,Shilaj,Residential,8400000.00,Unfurnished,3,3,Individual,0,0,0,1,1760,Gujarat,Saleable Area
Ahmedabad,Ambli,Residential,47500000.00,Unfurnished,4,4,Connected,0,0,0,4,5225,Gujarat,Built-up Area
Ahmedabad,Ambli,Commercial,0.00,Furnished,0,0,Connected,0,0,0,2,2606,Gujarat,Built-up Area
Ahmedabad,S G Highway,Residential,204000000.00,Unfurnished,3,3,Connected,0,0,0,0,12240,Gujarat,Plot Area
Ahmedabad,Science City,Residential,30000000.00,Unfurnished,4,4,Connected,0,0,0,1,3825,Gujarat,Built-up Area
Ahmedabad,Corporate Road,Residential,55000000.00,Semi-Furnished,4,4,Connected,0,0,0,2,4700,Gujarat,Built-up Area
Ahmedabad,Thaltej,Residential,32500000.00,Unfurnished,4,4,Connected,0,0,0,4,3860,Gujarat,Built-up Area
Ahmedabad,Bopal,Residential,3800000.00,Semi-Furnished,2,2,Connected,0,0,0,2,1170,Gujarat,Built-up Area
Ahmedabad,Corporate Road,Commercial,0.00,Furnished,0,0,No Balcony,0,0,0,1,595,Gujarat,Built-up Area
Ahmedabad,Vaishnodevi Circle,Residential,11000000.00,Unfurnished,3,3,Connected,0,0,0,1,2610,Gujarat,Saleable Area
Ahmedabad,Ghuma,Residential,304900000.00,Unfurnished,3,3,Connected,0,0,0,0,41157,Gujarat,Plot Area
Ahmedabad,Racharda,Residential,52000000.00,Unfurnished,3,3,Connected,0,0,0,0,9000,Gujarat,Plot Area
Ahmedabad,Thaltej,Residential,13500000.00,Furnished,3,3,Connected,0,0,0,3,1400,Gujarat,Built-up Area
Ahmedabad,SarkheJ- Okaf,Residential,356500000.00,Unfurnished,3,3,Connected,0,0,0,0,45846,Gujarat,Plot Area
Ahmedabad,Satellite,Residential,64000000.00,Unfurnished,3,3,Connected,0,0,0,0,3600,Gujarat,Plot Area
Ahmedabad,Shilaj,Residential,105000000.00,Unfurnished,3,3,Connected,0,0,0,0,9000,Gujarat,Plot Area
Ahmedabad,Shantipura,Residential,14300000.00,Unfurnished,3,3,Connected,0,0,0,1,2400,Gujarat,Built-up Area
Ahmedabad,Kolat,Residential,102100000.00,Unfurnished,3,3,Connected,0,0,0,0,58122,Gujarat,Plot Area
Ahmedabad,Sanand,Residential,2147483648.00,Unfurnished,3,3,Connected,0,0,0,0,23256,Gujarat,Plot Area
Ahmedabad,Near Nirma University On Sg Highway,Residential,15800000.00,Unfurnished,3,3,Connected,1,1,1,2,4000,Gujarat,Saleable Area
Ahmedabad,Shela,Residential,23000000.00,Unfurnished,4,4,Connected,0,0,0,4,3538,Gujarat,Built-up Area
Ahmedabad,Bodakdev,Commercial,0.00,Unfurnished,0,0,"Connected,Individual",1,0,0,4,2756,Gujarat,Built-up Area
Ahmedabad,Bopal,Residential,849200000.00,Unfurnished,3,3,Connected,0,0,0,0,69480,Gujarat,Plot Area
Ahmedabad,Shela,Residential,62200000.00,Unfurnished,3,3,Connected,0,0,0,0,7470,Gujarat,Plot Area
Ahmedabad,Science City,Residential,8000000.00,Unfurnished,2,2,Connected,0,0,0,2,160,Gujarat,Built-up Area
Ahmedabad,New Ranip,Residential,7900000.00,Unfurnished,3,3,Connected,0,1,0,1,1701,Gujarat,Saleable Area
