City,Locality,Property Type,Price,Furnishing Status,Number of Rooms,Number of Bathroom,Balcony,Clubhouse,Swimming Pool,"""Kids Play Areas""",Parking,Area (Sq.Ft.),Area Type,State
Ahmedabad,Navrangpura,Residential,92400000,Unfurnished,3,3,Connected,0,0,0,0,7497.0,Plot Area,Gujarat
Ahmedabad,Sp Ring Road,Residential,41000000,Unfurnished,3,3,Connected,0,0,0,0,9000.0,Plot Area,Gujarat
Ahmedabad,Thaltej,Residential,292500000,Unfurnished,3,3,Connected,0,0,0,0,17550.0,Plot Area,Gujarat
Ahmedabad,Koba,Residential,70000000,Unfurnished,3,3,Connected,0,0,0,0,9000.0,Plot Area,Gujarat
Ahmedabad,Sindhubhavan,Residential,253400000,Unfurnished,3,3,Connected,0,0,0,0,13032.0,Plot Area,Gujarat
Ahmedabad,Sanathal,Residential,-2147483648,Unfurnished,3,3,Connected,0,0,0,0,891000.0,Plot Area,Gujarat
Ahmedabad,Ambli Road,Commercial,0,Unfurnished,0,0,No Balcony,1,0,0,5,2628.0,Carpet Area,Gujarat
Ahmedabad,Near Vaishno Devi Circle On Sg Highway,Commercial,0,Unfurnished,0,0,Room-attached,0,0,0,2,690.0,Built-up Area,Gujarat
Ahmedabad,Ambli Road,Commercial,0,Furnished,0,0,No Balcony,0,0,0,1,1219.0,Built-up Area,Gujarat
Ahmedabad,Gota,Residential,17000000,Furnished,4,3,Connected,0,0,0,2,2466.0,Built-up Area,Gujarat
Ahmedabad,Sanand,Residential,1500000000,Unfurnished,3,3,Connected,0,0,0,0,891000.0,Plot Area,Gujarat
Ahmedabad,Gota,Commercial,0,Unfurnished,0,0,Connected,1,0,0,2,1584.0,Built-up Area,Gujarat
Ahmedabad,Gift City,Residential,1600000000,Unfurnished,3,3,Connected,0,0,0,0,801000.0,Plot Area,Gujarat
Ahmedabad,Naranpura,Residential,68700000,Unfurnished,3,3,Connected,0,0,0,0,5625.0,Plot Area,Gujarat
Ahmedabad,Bodakdev,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,22500.0,Plot Area,Gujarat
Ahmedabad,Godhavi,Residential,1500000000,Unfurnished,3,3,Connected,0,0,0,0,23256.0,Plot Area,Gujarat
Ahmedabad,Pankore Naka,Residential,15400000,Unfurnished,3,3,Individual,0,0,0,2,2369.0,Built-up Area,Gujarat
Ahmedabad,Near Nirma University On Sg Highway,Residential,5500000,Unfurnished,2,2,Connected,1,1,1,1,1200.0,Built-up Area,Gujarat
Ahmedabad,Science City,Residential,76800000,Unfurnished,3,3,Connected,0,0,0,0,6912.0,Plot Area,Gujarat
Ahmedabad,Ambli Road,Residential,159640643,Unfurnished,3,3,Connected,0,0,0,0,13500.0,Plot Area,Gujarat
Ahmedabad,Near Vaishno Devi Circle On Sg Highway,Residential,5800000,Unfurnished,3,2,Connected,1,1,1,2,1500.0,Built-up Area,Gujarat
Ahmedabad,Dholera,Residential,159640643,Unfurnished,3,3,Connected,0,0,0,0,1900.0,Plot Area,Gujarat
Ahmedabad,Makarba,Residential,238000000,Unfurnished,3,3,Connected,0,0,0,0,15300.0,Plot Area,Gujarat
Ahmedabad,Dholera,Residential,650000,Unfurnished,3,3,Connected,0,0,1,0,1250.0,Plot Area,Gujarat
Ahmedabad,Kadi,Residential,1280000000,Unfurnished,3,3,Connected,0,0,0,0,891000.0,Plot Area,Gujarat
Ahmedabad,Sarkhej,Residential,363300000,Unfurnished,3,3,Connected,0,0,0,0,50310.0,Plot Area,Gujarat
Ahmedabad,Ghatalodia,Commercial,0,Unfurnished,0,0,"Connected,Individual",1,0,0,2,1260.0,Built-up Area,Gujarat
Ahmedabad,Vastrapur,Residential,125000000,Unfurnished,3,3,Connected,0,0,0,0,9000.0,Plot Area,Gujarat
Ahmedabad,Satellite,Commercial,0,Furnished,0,0,No Balcony,0,0,0,0,373.0,Carpet Area,Gujarat
Ahmedabad,Navrangpura,Residential,14000000,Semi-Furnished,3,3,Connected,0,0,0,1,1800.0,Built-up Area,Gujarat
Ahmedabad,Prahlad Nagar,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,1,1635.0,Built-up Area,Gujarat
Ahmedabad,Jagatpur,Commercial,0,Unfurnished,0,0,"Connected,Individual",0,0,0,12,550000.0,Built-up Area,Gujarat
Ahmedabad,Jaspur,Residential,152500000,Unfurnished,3,3,Connected,0,0,0,0,19080.0,Plot Area,Gujarat
Ahmedabad,Kadi,Residential,260000000,Unfurnished,3,3,Connected,0,0,0,0,201744.0,Plot Area,Gujarat
Ahmedabad,Prahlad Nagar,Residential,159640643,Furnished,4,4,Connected,0,0,0,4,2475.0,Plot Area,Gujarat
Ahmedabad,Ambli Road,Commercial,0,Furnished,0,0,No Balcony,0,0,0,1,1058.0,Built-up Area,Gujarat
Ahmedabad,Science City,Residential,12000000,Unfurnished,3,3,Connected,0,0,0,0,1800.0,Built-up Area,Gujarat
Ahmedabad,Navrangpura,Commercial,0,Semi-Furnished,0,0,Connected,0,0,0,3,800.0,Built-up Area,Gujarat
Ahmedabad,Dholera,Residential,159640643,Unfurnished,3,3,Connected,0,0,0,0,4500.0,Plot Area,Gujarat
Ahmedabad,Bodakdev,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,6,12372.0,Built-up Area,Gujarat
Ahmedabad,Zundal,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,15300.0,Plot Area,Gujarat
Ahmedabad,Vastrapur,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,31500.0,Plot Area,Gujarat
Ahmedabad,Shilaj,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,6345.0,Plot Area,Gujarat
Ahmedabad,Dholera,Residential,772000,Unfurnished,3,3,Connected,1,0,1,0,1188.0,Plot Area,Gujarat
Ahmedabad,Ellis Bridge,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,3,1887.0,Built-up Area,Gujarat
Ahmedabad,South Bopal,Residential,861300000,Unfurnished,3,3,Connected,1,0,0,0,73827.0,Plot Area,Gujarat
Ahmedabad,Sindhubhavan,Residential,627000000,Unfurnished,3,3,Connected,0,0,0,0,29700.0,Plot Area,Gujarat
Ahmedabad,Dholera,Residential,2100000,Unfurnished,3,3,Connected,0,1,1,0,5019.0,Plot Area,Gujarat
Ahmedabad,Bopal,Residential,13500000,Semi-Furnished,3,3,Connected,0,0,0,0,2285.0,Saleable Area,Gujarat
Ahmedabad,Bopal,Residential,8500000,Semi-Furnished,3,1,Connected,0,0,0,1,1600.0,Built-up Area,Gujarat
Ahmedabad,Near Vaishno Devi Circle On Sg Highway,Residential,7300000,Unfurnished,3,3,Connected,0,0,0,1,1557.0,Built-up Area,Gujarat
Ahmedabad,Thaltej,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,7650.0,Plot Area,Gujarat
Ahmedabad,Sola,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,18000.0,Plot Area,Gujarat
Ahmedabad,Bopal,Residential,10000000,Unfurnished,3,2,Connected,0,0,0,0,1300.0,Built-up Area,Gujarat
Ahmedabad,Jaspur,Residential,65000000,Unfurnished,3,3,Connected,0,0,0,0,25200.0,Plot Area,Gujarat
Ahmedabad,Jagatpur,Residential,9000000,Unfurnished,3,3,Connected,1,1,1,2,1550.0,Saleable Area,Gujarat
Ahmedabad,Dholera,Residential,1500000,Unfurnished,3,3,Connected,0,0,0,0,2250.0,Plot Area,Gujarat
Ahmedabad,SarkheJ- Okaf,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,154800.0,Plot Area,Gujarat
Ahmedabad,Kalol,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,567000.0,Plot Area,Gujarat
Ahmedabad,Bopal,Residential,6200000,Furnished,3,2,Connected,0,0,0,1,1285.0,Saleable Area,Gujarat
Ahmedabad,Ambli,Residential,8400000,Unfurnished,3,3,"Connected,Individual",1,0,1,2,1750.0,Saleable Area,Gujarat
Ahmedabad,Ghuma,Residential,159640643,Unfurnished,3,3,Connected,0,0,0,0,57501.0,Plot Area,Gujarat
Ahmedabad,Zundal,Residential,7800000,Unfurnished,3,3,Individual,0,0,1,2,870.0,Carpet Area,Gujarat
Ahmedabad,Ramdevnagar,Residential,45000000,Furnished,5,5,Connected,0,0,0,3,4418.0,Built-up Area,Gujarat
Ahmedabad,Naranpura,Residential,18500000,Unfurnished,4,3,Connected,0,0,0,2,3600.0,Built-up Area,Gujarat
Ahmedabad,Science City,Residential,137500000,Unfurnished,3,3,Connected,0,0,0,0,9900.0,Plot Area,Gujarat
Ahmedabad,C G Road,Residential,17500000,Furnished,3,3,Connected,0,0,0,1,2075.0,Saleable Area,Gujarat
Ahmedabad,Makarba,Commercial,0,Furnished,0,0,Connected,0,0,0,1,900.0,Built-up Area,Gujarat
Ahmedabad,Shela,Residential,159640643,Furnished,2,2,Connected,0,0,0,1,1210.0,Built-up Area,Gujarat
Ahmedabad,Sg Highway,Commercial,0,Furnished,0,0,No Balcony,0,0,0,1,915.0,Built-up Area,Gujarat
Ahmedabad,South Bopal,Residential,125000000,Furnished,5,4,Connected,0,0,0,5,16200.0,Built-up Area,Gujarat
Ahmedabad,Shahibagh,Residential,23000000,Unfurnished,4,4,Connected,0,1,0,0,3000.0,Built-up Area,Gujarat
Ahmedabad,Near Nirma University On Sg Highway,Residential,6800000,Furnished,3,3,Connected,0,0,0,2,1325.0,Carpet Area,Gujarat
Ahmedabad,Vaishnodevi Circle,Residential,16000000,Semi-Furnished,4,4,Connected,0,0,0,2,2233.0,Built-up Area,Gujarat
Ahmedabad,Ambawadi,Residential,60000000,Unfurnished,3,3,Connected,0,0,0,0,4680.0,Plot Area,Gujarat
Ahmedabad,Ghatalodia,Residential,4551000,Semi-Furnished,2,3,Connected,0,0,0,0,900.0,Built-up Area,Gujarat
Ahmedabad,Ellis Bridge,Commercial,0,Furnished,0,0,Connected,0,0,0,2,1050.0,Built-up Area,Gujarat
Ahmedabad,Thaltej,Residential,81000000,Unfurnished,3,3,Connected,0,0,0,0,4500.0,Plot Area,Gujarat
Ahmedabad,Vaishnodevi Circle,Commercial,0,Unfurnished,0,0,Connected,1,0,0,3,650.0,Built-up Area,Gujarat
Ahmedabad,Chandkheda,Residential,8000000,Furnished,3,3,Room-attached,0,0,0,2,2205.0,Built-up Area,Gujarat
Ahmedabad,Memnagar,Residential,68700000,Unfurnished,3,3,Connected,0,0,0,0,5400.0,Plot Area,Gujarat
Ahmedabad,Hebatpur,Residential,64000000,Unfurnished,5,5,Connected,0,0,0,2,6000.0,Built-up Area,Gujarat
Ahmedabad,Thaltej,Residential,35000000,Furnished,3,4,Connected,0,0,0,2,3393.0,Saleable Area,Gujarat
Ahmedabad,Manekbaug,Residential,73600000,Unfurnished,3,3,Connected,0,0,0,0,5760.0,Plot Area,Gujarat
Ahmedabad,SarkheJ- Okaf,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,39042.0,Plot Area,Gujarat
Ahmedabad,Navrangpura,Residential,159640643,Unfurnished,3,3,Connected,0,0,0,0,21600.0,Plot Area,Gujarat
Ahmedabad,Bodakdev,Residential,77000000,Unfurnished,5,4,Connected,0,0,0,4,7745.0,Built-up Area,Gujarat
Ahmedabad,Gota,Commercial,0,Unfurnished,0,0,"Connected,Individual",1,0,0,2,1584.0,Built-up Area,Gujarat
Ahmedabad,Naranpura,Residential,80500000,Unfurnished,3,3,Connected,0,0,0,0,6300.0,Plot Area,Gujarat
Ahmedabad,Khodiyar,Residential,6399000,Unfurnished,2,2,Connected,0,0,0,1,629.0,Carpet Area,Gujarat
Ahmedabad,Makarba,Residential,253000000,Unfurnished,3,3,Connected,0,0,0,0,20700.0,Plot Area,Gujarat
Ahmedabad,S G Highway,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,27000.0,Plot Area,Gujarat
Ahmedabad,Shela,Residential,5898000,Semi-Furnished,2,2,"Connected,Room-attached",0,0,0,1,1210.0,Built-up Area,Gujarat
Ahmedabad,Racharda,Residential,250000000,Unfurnished,3,3,Connected,0,0,0,0,51120.0,Plot Area,Gujarat
Ahmedabad,Chandkheda,Residential,6000000,Semi-Furnished,2,1,Room-attached,0,0,0,2,1260.0,Built-up Area,Gujarat
Ahmedabad,Lilapur,Residential,424000000,Unfurnished,3,3,Connected,0,0,0,0,135000.0,Plot Area,Gujarat
Ahmedabad,S P Ring Road,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,15300.0,Plot Area,Gujarat
Ahmedabad,Sindhubhavan,Residential,231700000,Unfurnished,3,3,Connected,0,0,0,0,13905.0,Plot Area,Gujarat
Ahmedabad,Dholera,Residential,2300000,Unfurnished,3,3,Connected,0,1,1,0,5047.0,Plot Area,Gujarat
Ahmedabad,Kadi,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,41013.0,Plot Area,Gujarat
Ahmedabad,South Bopal,Commercial,0,Unfurnished,0,0,Individual,0,0,0,10,10000.0,Built-up Area,Gujarat
Ahmedabad,Satellite,Residential,59800000,Furnished,4,3,"Connected,Room-attached",0,0,0,2,7000.0,Built-up Area,Gujarat
Ahmedabad,Gota,Residential,8500000,Unfurnished,3,3,Connected,0,1,1,2,1800.0,Built-up Area,Gujarat
Ahmedabad,Adalaj,Residential,-2147483648,Unfurnished,3,3,Connected,0,0,0,0,891000.0,Plot Area,Gujarat
Ahmedabad,Bhadaj,Residential,8700000,Furnished,3,3,"Connected,Individual",0,0,0,2,1485.0,Built-up Area,Gujarat
Ahmedabad,Jodhpur,Residential,11500000,Semi-Furnished,5,5,Individual,0,0,0,0,2200.0,Built-up Area,Gujarat
Ahmedabad,Bodakdev,Residential,37500000,Furnished,4,4,Connected,0,0,0,2,4634.0,Built-up Area,Gujarat
Ahmedabad,Hebatpur,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,43200.0,Plot Area,Gujarat
Ahmedabad,Sindhubhavan,Residential,277500000,Furnished,4,4,Connected,0,0,0,4,11700.0,Built-up Area,Gujarat
Ahmedabad,Jaspur,Residential,50000000,Furnished,5,1,"Connected,Individual,Room-attached",0,0,0,4,6160.0,Built-up Area,Gujarat
Ahmedabad,Thaltej,Residential,48000000,Semi-Furnished,5,4,Connected,0,0,0,2,2925.0,Built-up Area,Gujarat
Ahmedabad,Satellite,Residential,65800000,Furnished,5,3,"Connected,Room-attached",0,0,0,2,7700.0,Built-up Area,Gujarat
Ahmedabad,Bopal,Residential,8000000,Furnished,3,3,Connected,0,0,0,1,1683.0,Saleable Area,Gujarat
Ahmedabad,Bopal,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,22500.0,Plot Area,Gujarat
Ahmedabad,Ambawadi,Residential,75000000,Unfurnished,3,3,Connected,0,0,0,0,4500.0,Plot Area,Gujarat
Ahmedabad,Shilaj,Residential,7000000,Unfurnished,3,3,Individual,1,0,1,1,1560.0,Saleable Area,Gujarat
Ahmedabad,Science City,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,23958.0,Plot Area,Gujarat
Ahmedabad,Science City,Residential,22000000,Unfurnished,4,4,Individual,0,0,0,2,3200.0,Saleable Area,Gujarat
Ahmedabad,Motera,Residential,11000000,Unfurnished,3,3,Connected,0,0,0,2,2295.0,Built-up Area,Gujarat
Ahmedabad,Near Vaishno Devi Circle On Sg Highway,Residential,16500000,Unfurnished,4,4,Individual,1,1,1,3,3015.0,Built-up Area,Gujarat
Ahmedabad,Ghuma,Residential,5200000,Unfurnished,3,2,Connected,0,1,1,1,860.0,Carpet Area,Gujarat
Ahmedabad,Thaltej,Residential,29400000,Semi-Furnished,4,3,"Connected,Room-attached",0,0,0,2,4401.0,Built-up Area,Gujarat
Ahmedabad,Satellite,Residential,17000000,Furnished,3,3,Connected,0,0,0,1,1917.0,Built-up Area,Gujarat
Ahmedabad,Ellis Bridge,Residential,45000000,Unfurnished,4,4,Connected,0,0,0,2,3602.0,Built-up Area,Gujarat
Ahmedabad,Satellite,Residential,18000000,Semi-Furnished,3,2,Connected,0,0,0,1,2070.0,Built-up Area,Gujarat
Ahmedabad,S G Highway,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,58500.0,Plot Area,Gujarat
Ahmedabad,Jagatpur,Residential,5175000,Unfurnished,2,2,Connected,0,0,0,1,1350.0,Built-up Area,Gujarat
Ahmedabad,Shilaj,Residential,40600000,Unfurnished,3,3,Connected,1,1,1,0,10440.0,Plot Area,Gujarat
Ahmedabad,Navrangpura,Residential,150000000,Unfurnished,3,3,Connected,0,0,0,0,9450.0,Plot Area,Gujarat
Ahmedabad,Dholera,Residential,500000,Unfurnished,3,3,Connected,0,1,1,0,5051.0,Plot Area,Gujarat
Ahmedabad,Bodakdev,Residential,77700000,Furnished,5,4,"Connected,Room-attached",0,0,0,3,7452.0,Built-up Area,Gujarat
Ahmedabad,Chandkheda,Residential,2751000,Furnished,1,1,Individual,0,0,0,2,912.0,Built-up Area,Gujarat
Ahmedabad,Ambli,Residential,8500000,Unfurnished,3,3,Individual,1,0,1,1,1760.0,Saleable Area,Gujarat
Ahmedabad,Ambli,Residential,1000000000,Unfurnished,3,3,Connected,0,0,0,0,90000.0,Plot Area,Gujarat
Ahmedabad,Ahmedabad Cantonment,Residential,159640643,Unfurnished,3,3,Connected,0,0,0,0,1545.0,Plot Area,Gujarat
Ahmedabad,Thaltej,Commercial,0,Furnished,0,0,Connected,0,0,0,2,1038.0,Built-up Area,Gujarat
Ahmedabad,Chharodi Village,Residential,9500000,Furnished,3,3,Connected,0,0,0,1,1302.0,Saleable Area,Gujarat
Ahmedabad,Law Garden,Residential,720000000,Unfurnished,3,3,Connected,0,0,0,0,28800.0,Plot Area,Gujarat
Ahmedabad,Bodakdev,Residential,37700000,Semi-Furnished,5,3,"Connected,Room-attached",0,0,0,2,3440.0,Built-up Area,Gujarat
Ahmedabad,Dholera,Residential,1625000,Unfurnished,3,3,Connected,1,1,1,0,2250.0,Plot Area,Gujarat
Ahmedabad,Dholera,Residential,159640643,Unfurnished,3,3,Connected,0,0,0,0,4540.0,Plot Area,Gujarat
Ahmedabad,Thaltej,Residential,160000000,Unfurnished,4,4,Connected,0,0,0,4,8100.0,Plot Area,Gujarat
Ahmedabad,Dholera,Residential,550000,Unfurnished,3,3,Connected,0,0,1,0,801.0,Plot Area,Gujarat
Ahmedabad,Ambli,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,37800.0,Plot Area,Gujarat
Ahmedabad,Manipur,Residential,432000000,Unfurnished,3,3,Connected,0,0,0,0,108000.0,Plot Area,Gujarat
Ahmedabad,Ashram Road,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,10890.0,Plot Area,Gujarat
Ahmedabad,Dholera,Residential,159640643,Unfurnished,3,3,Connected,0,1,0,0,9000.0,Plot Area,Gujarat
Ahmedabad,Near Vaishno Devi Circle On Sg Highway,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,49500.0,Plot Area,Gujarat
Ahmedabad,Science City,Residential,193700000,Unfurnished,3,3,Connected,0,0,0,0,12915.0,Plot Area,Gujarat
Ahmedabad,Navrangpura,Commercial,0,Furnished,0,0,No Balcony,0,0,0,6,20000.0,Built-up Area,Gujarat
Ahmedabad,Navrangpura,Commercial,0,Furnished,0,0,Connected,0,0,0,2,1409.0,Built-up Area,Gujarat
Ahmedabad,Ambli,Residential,19000000,Unfurnished,4,4,Connected,0,0,0,3,2916.0,Built-up Area,Gujarat
Ahmedabad,Navarangpura,Residential,159640643,Furnished,4,4,Connected,0,0,0,3,1880.0,Built-up Area,Gujarat
Ahmedabad,Naranpura,Residential,115000000,Unfurnished,3,3,Connected,0,0,0,0,6300.0,Plot Area,Gujarat
Ahmedabad,S P Ring Road,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,37800.0,Plot Area,Gujarat
Ahmedabad,Shela,Residential,6000000,Unfurnished,2,2,Connected,1,0,1,1,1260.0,Built-up Area,Gujarat
Ahmedabad,Maninagar,Residential,564000000,Unfurnished,3,3,Connected,0,0,0,0,42300.0,Plot Area,Gujarat
Ahmedabad,SananD-Viramgam Road,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,198000.0,Built-up Area,Gujarat
Ahmedabad,S G Highway,Commercial,0,Furnished,0,0,No Balcony,0,0,0,1,1100.0,Built-up Area,Gujarat
Ahmedabad,Bopal,Residential,12500000,Unfurnished,3,3,Connected,1,1,1,1,1985.0,Built-up Area,Gujarat
Ahmedabad,New Ranip,Residential,11500000,Semi-Furnished,3,3,Connected,0,0,0,1,2320.0,Built-up Area,Gujarat
Ahmedabad,Vasna,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,4352.0,Built-up Area,Gujarat
Ahmedabad,Sola,Residential,1300000000,Unfurnished,3,3,Connected,1,0,1,0,180000.0,Plot Area,Gujarat
Ahmedabad,Chenpur,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,23400.0,Plot Area,Gujarat
Ahmedabad,Jaspur,Residential,111000000,Unfurnished,3,3,Connected,0,0,0,0,2500.0,Plot Area,Gujarat
Ahmedabad,Ranna Park,Residential,12900000,Unfurnished,3,3,Connected,0,0,0,0,4329.0,Plot Area,Gujarat
Ahmedabad,Vastrapur,Commercial,0,Furnished,0,0,No Balcony,0,0,0,1,1143.0,Built-up Area,Gujarat
Ahmedabad,Sindhubhavan,Commercial,0,Furnished,0,0,No Balcony,0,0,0,6,15500.0,Built-up Area,Gujarat
Ahmedabad,Shilaj,Residential,21500000,Unfurnished,4,4,Connected,0,0,0,2,2800.0,Saleable Area,Gujarat
Ahmedabad,Usmanpura,Residential,67300000,Unfurnished,3,3,Connected,0,0,0,0,4491.0,Plot Area,Gujarat
Ahmedabad,Prahlad Nagar,Commercial,0,Furnished,0,0,No Balcony,0,0,0,2,1226.0,Built-up Area,Gujarat
Ahmedabad,Near Vaishno Devi Circle On Sg Highway,Residential,9000000,Furnished,3,3,"Connected,Individual",0,0,0,2,2470.0,Built-up Area,Gujarat
Ahmedabad,Shela,Residential,64000000,Unfurnished,5,5,Connected,0,0,0,3,8358.0,Built-up Area,Gujarat
Ahmedabad,Jaspur,Residential,708700000,Unfurnished,3,3,Connected,0,0,0,0,66150.0,Plot Area,Gujarat
Ahmedabad,Adalaj,Residential,468000000,Unfurnished,3,3,Connected,0,0,0,0,46800.0,Plot Area,Gujarat
Ahmedabad,Mulsana,Residential,79200000,Unfurnished,3,3,Connected,0,0,0,0,47574.0,Plot Area,Gujarat
Ahmedabad,Mumatpura,Residential,410000000,Unfurnished,3,3,Connected,0,0,0,0,23850.0,Plot Area,Gujarat
Ahmedabad,Thaltej,Residential,27900000,Semi-Furnished,5,3,"Connected,Room-attached",0,0,0,2,3400.0,Built-up Area,Gujarat
Ahmedabad,Shela,Residential,12500000,Unfurnished,4,4,Connected,0,0,0,1,3500.0,Built-up Area,Gujarat
Ahmedabad,Zundal,Residential,5500000,Furnished,2,2,Individual,0,0,0,2,1503.0,Built-up Area,Gujarat
Ahmedabad,Vastrapur,Residential,15500000,Unfurnished,3,3,Connected,1,1,1,1,1634.0,Built-up Area,Gujarat
Ahmedabad,Jagatpur,Residential,5500000,Furnished,2,2,Connected,0,0,0,0,1180.0,Built-up Area,Gujarat
Ahmedabad,Ognaj,Residential,420000000,Unfurnished,3,3,Connected,0,0,0,0,108000.0,Plot Area,Gujarat
Ahmedabad,Ashram Road,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,20250.0,Plot Area,Gujarat
Ahmedabad,Vaishnodevi Circle,Commercial,0,Unfurnished,0,0,Room-attached,1,0,0,2,800.0,Built-up Area,Gujarat
Ahmedabad,Nadoliya,Residential,3450000,Unfurnished,3,3,Connected,0,0,0,0,1125.0,Plot Area,Gujarat
Ahmedabad,Zundal,Residential,6500000,Unfurnished,3,3,"Individual,Room-attached",0,0,0,1,1575.0,Saleable Area,Gujarat
Ahmedabad,Near Vaishno Devi Circle On Sg Highway,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,32400.0,Plot Area,Gujarat
Ahmedabad,Tragad,Residential,4500000,Furnished,2,2,Room-attached,0,0,0,2,1035.0,Built-up Area,Gujarat
Ahmedabad,Shilaj,Residential,8500000,Semi-Furnished,3,3,Individual,0,0,0,3,1575.0,Built-up Area,Gujarat
Ahmedabad,Viramgam,Residential,785000000,Unfurnished,3,3,Connected,0,0,0,0,23256.0,Plot Area,Gujarat
Ahmedabad,Ambli,Residential,16000000,Furnished,3,3,Room-attached,0,0,0,2,1850.0,Saleable Area,Gujarat
Ahmedabad,Dholera,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,7260.0,Plot Area,Gujarat
Ahmedabad,Sp Ring Road,Residential,11000000,Unfurnished,3,3,Connected,1,1,1,1,1960.0,Saleable Area,Gujarat
Ahmedabad,Bodakdev,Residential,525000000,Unfurnished,3,3,Connected,0,0,0,0,27000.0,Plot Area,Gujarat
Ahmedabad,Makarba,Residential,651000000,Unfurnished,3,3,Connected,0,0,0,0,63000.0,Plot Area,Gujarat
Ahmedabad,Zundal,Residential,302500000,Unfurnished,3,3,Connected,0,0,0,0,29700.0,Plot Area,Gujarat
Ahmedabad,Dholka,Residential,159640643,Unfurnished,3,3,Connected,0,0,0,0,801.0,Plot Area,Gujarat
Ahmedabad,Gota,Residential,18700000,Unfurnished,4,4,Connected,0,0,0,2,5045.0,Built-up Area,Gujarat
Ahmedabad,Zundal,Residential,350000000,Unfurnished,3,3,Connected,0,0,0,0,63000.0,Plot Area,Gujarat
Ahmedabad,Bopal,Residential,6000000,Semi-Furnished,2,2,Connected,0,0,0,2,1285.0,Saleable Area,Gujarat
Ahmedabad,Ghuma,Residential,105000000,Unfurnished,3,3,Connected,0,0,0,0,27000.0,Plot Area,Gujarat
Ahmedabad,Shilaj,Residential,28000000,Semi-Furnished,4,3,Individual,0,0,0,2,2250.0,Built-up Area,Gujarat
Ahmedabad,Kasindra,Residential,7989000,Semi-Furnished,3,2,"Connected,Room-attached",0,0,0,2,265.0,Built-up Area,Gujarat
Ahmedabad,Ambli,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,18000.0,Plot Area,Gujarat
Ahmedabad,Navrangpura,Residential,7000000,Unfurnished,2,2,Connected,0,0,1,1,1215.0,Saleable Area,Gujarat
Ahmedabad,Bopal,Residential,4500000,Semi-Furnished,2,2,Connected,0,0,0,0,1116.0,Built-up Area,Gujarat
Ahmedabad,Sp Ring Road,Residential,158700000,Unfurnished,3,3,Connected,0,0,1,0,1221.0,Plot Area,Gujarat
Ahmedabad,Shela,Residential,7800000,Unfurnished,3,3,Connected,1,0,1,1,1760.0,Built-up Area,Gujarat
Ahmedabad,Bopal,Commercial,0,Furnished,0,0,No Balcony,0,0,0,0,775.0,Saleable Area,Gujarat
Ahmedabad,Naranpura,Residential,18500000,Unfurnished,4,3,Connected,0,0,0,2,2900.0,Built-up Area,Gujarat
Ahmedabad,Sanathal,Residential,47500000,Semi-Furnished,4,4,Connected,0,0,0,2,5985.0,Plot Area,Gujarat
Ahmedabad,Science City,Commercial,0,Furnished,0,0,"Individual,Room-attached",0,0,0,3,1393.0,Built-up Area,Gujarat
Ahmedabad,Zundal,Residential,7200000,Unfurnished,3,3,Connected,1,0,0,2,1692.0,Built-up Area,Gujarat
Ahmedabad,Vaishnodevi Circle,Residential,40000000,Unfurnished,3,3,Connected,0,0,0,0,9000.0,Plot Area,Gujarat
Ahmedabad,Motera,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,32400.0,Plot Area,Gujarat
Ahmedabad,Tragad,Residential,4200000,Unfurnished,2,2,Connected,0,0,0,1,1081.0,Built-up Area,Gujarat
Ahmedabad,Thaltej,Residential,30800000,Unfurnished,4,5,Connected,1,0,1,2,3500.0,Built-up Area,Gujarat
